latitude;longitude;geometry;CÓDIGO OACI;TIPO;NOME;MUNICÍPIO ATENDIDO;UF
-5,530556;-47,458333;Point;SBIZ;AERÓDROMO;PREFEITO RENATO MOREIRA;IMPERATRIZ;MA
-1,415000;-48,458889;Point;SBJC;AERÓDROMO;BELÉM/BRIGADEIRO PROTÁSIO DE OLIVEIRA;BELÉM;PA
-23,181667;-46,943611;Point;SBJD;AERÓDROMO;AEROPORTO ESTADUAL DE JUNDIAÍ;JUNDIAÍ;SP
-21,793056;-43,385556;Point;SBJF;AERÓDROMO;FRANCISCO DE ASSIS;JUIZ DE FORA;MG
-10,870556;-61,846667;Point;SBJI;AERÓDROMO;JI-PARANÁ;JI-PARANÁ;RO
-7,148333;-34,950278;Point;SBJP;AERÓDROMO;PRESIDENTE CASTRO PINTO;JOÃO PESSOA;PB
-22,987500;-43,370000;Point;SBJR;AERÓDROMO;JACAREPAGUÁ;RIO DE JANEIRO;RJ
-7,218333;-39,271667;Point;SBJU;AERÓDROMO;ORLANDO BEZERRA DE MENEZES;JUAZEIRO DO NORTE;CE
-26,223056;-48,797778;Point;SBJV;AERÓDROMO;LAURO CARNEIRO DE LOYOLA;JOINVILLE;SC
-7,269167;-35,895000;Point;SBKG;AERÓDROMO;PRESIDENTE JOÃO SUASSUNA;CAMPINA GRANDE;PB
-23,006944;-47,134444;Point;SBKP;AERÓDROMO;VIRACOPOS;CAMPINAS;SP
-12,482222;-41,276944;Point;SBLE;AERÓDROMO;HORÁCIO DE MATTOS;LENÇÓIS;BA
-27,782778;-50,282222;Point;SBLJ;AERÓDROMO;LAGES;LAGES;SC
-23,330278;-51,136667;Point;SBLO;AERÓDROMO;GOVERNADOR JOSÉ RICHA;LONDRINA;PR
-13,261389;-43,407500;Point;SBLP;AERÓDROMO;BOM JESUS DA LAPA;BOM JESUS DA LAPA;BA
-5,367778;-49,138333;Point;SBMA;AERÓDROMO;JOÃO CORREA DA ROCHA;MARABÁ;PA
-0,889722;-52,602222;Point;SBMD;AERÓDROMO;MONTE DOURADO;ALMEIRIM;PA
-22,345833;-41,763889;Point;SBME;AERÓDROMO;MACAÉ;MACAÉ;RJ
-23,479444;-52,012222;Point;SBMG;AERÓDROMO;SÍLVIO NAME JÚNIOR;MARINGÁ;PR
-16,706111;-43,821944;Point;SBMK;AERÓDROMO;MÁRIO RIBEIRO;MONTES CLAROS;MG
-22,195556;-49,926944;Point;SBML;AERÓDROMO;FRANK MILOYE MILENKOVICH;MARÍLIA;SP
-9,517222;-35,783611;Point;SBMO;AERÓDROMO;ZUMBI DOS PALMARES;MACEIÓ;AL
0,050833;-51,070278;Point;SBMQ;AERÓDROMO;ALBERTO ALCOLUMBRE;MACAPÁ;AP
-5,195833;-37,361667;Point;SBMS;AERÓDROMO;DIX-SEPT ROSADO;MOSSORÓ;RN
-23,506667;-46,633889;Point;SBMT;AERÓDROMO;CAMPO DE MARTE;SÃO PAULO;SP
-5,816944;-61,283889;Point;SBMY;AERÓDROMO;MANICORÉ;MANICORÉ;AM
-26,878611;-48,650833;Point;SBNF;AERÓDROMO;MINISTRO VICTOR KONDER;NAVEGANTES;SC
-28,282222;-54,168889;Point;SBNM;AERÓDROMO;SANTO ÂNGELO;SANTO ÂNGELO;RS
3,861389;-51,796111;Point;SBOI;AERÓDROMO;OIAPOQUE;OIAPOQUE;AP
-29,993889;-51,171111;Point;SBPA;AERÓDROMO;SALGADO FILHO;PORTO ALEGRE;RS
-2,893889;-41,730278;Point;SBPB;AERÓDROMO;AEROPORTO INTERNACIONAL DE PARNAÍBA / PREFEITO DOUTOR JOÃO SILVA FILHO;PARNAÍBA;PI
-21,837778;-46,566111;Point;SBPC;AERÓDROMO;EMBAIXADOR WALTHER MOREIRA SALLES;POÇOS DE CALDAS;MG
-28,245278;-52,328611;Point;SBPF;AERÓDROMO;LAURO KURTZ;PASSO FUNDO;RS
-10,290000;-48,357778;Point;SBPJ;AERÓDROMO;BRIGADEIRO LYSIAS RODRIGUES;PALMAS;TO
-31,716111;-52,331111;Point;SBPK;AERÓDROMO;PELOTAS;PELOTAS;RS
-9,367500;-40,563611;Point;SBPL;AERÓDROMO;SENADOR NILO COELHO;PETROLINA;PE
-10,716944;-48,400278;Point;SBPN;AERÓDROMO;PORTO NACIONAL;PORTO NACIONAL;TO
-22,549722;-55,702500;Point;SBPP;AERÓDROMO;PONTA PORÃ;PONTA PORÃ;MS
-19,909167;-43,989167;Point;SBPR;AERÓDROMO;CARLOS PRATES;BELO HORIZONTE;MG
-16,438056;-39,077778;Point;SBPS;AERÓDROMO;PORTO SEGURO;PORTO SEGURO;BA
-8,713611;-63,902778;Point;SBPV;AERÓDROMO;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;PORTO VELHO;RO
-14,863611;-40,863056;Point;SBQV;AERÓDROMO;PEDRO OTACÍLIO FIGUEIREDO;VITÓRIA DA CONQUISTA;BA
-9,868889;-67,898056;Point;SBRB;AERÓDROMO;PLÁCIDO DE CASTRO;SENA MADUREIRA;AC
-8,126389;-34,922778;Point;SBRF;AERÓDROMO;GUARARAPES - GILBERTO FREYRE;RECIFE;PE
-22,910000;-43,162500;Point;SBRJ;AERÓDROMO;SANTOS DUMONT;RIO DE JANEIRO;RJ
-21,136389;-47,776667;Point;SBRP;AERÓDROMO;LEITE LOPES;RIBEIRÃO PRETO;SP
-5,768889;-35,366389;Point;SBSG;AERÓDROMO;GOVERNADOR ALUIZIO ALVES;SÃO GONÇALO DO AMARANTE;RN
-23,228889;-45,871111;Point;SBSJ;AERÓDROMO;PROFESSOR URBANO ERNESTO STUMPF;SÃO JOSÉ DOS CAMPOS;SP
-2,586944;-44,236111;Point;SBSL;AERÓDROMO;MARECHAL CUNHA MACHADO;SÃO LUÍS;MA
-29,710833;-53,692222;Point;SBSM;AERÓDROMO;SANTA MARIA;SANTA MARIA;RS
-2,424722;-54,785833;Point;SBSN;AERÓDROMO;MAESTRO WILSON FONSECA;SANTARÉM;PA
-23,626111;-46,656389;Point;SBSP;AERÓDROMO;CONGONHAS;SÃO PAULO;SP
-20,816111;-49,404722;Point;SBSR;AERÓDROMO;PROFESSOR ERIBERTO MANOEL REINO;SÃO JOSÉ DO RIO PRETO;SP
-12,908611;-38,322500;Point;SBSV;AERÓDROMO;DEPUTADO LUÍS EDUARDO MAGALHÃES;SALVADOR;BA
-1,484444;-56,399167;Point;SBTB;AERÓDROMO;TROMBETAS;ORIXIMINÁ;PA
-24,685278;-53,696667;Point;SBTD;AERÓDROMO;LUÍS DAL CANALLE FILHO;TOLEDO;PR
-5,060556;-42,824444;Point;SBTE;AERÓDROMO;SENADOR PETRÔNIO PORTELLA;TERESINA;PI
-3,380278;-64,725278;Point;SBTF;AERÓDROMO;TEFÉ;TEFÉ;AM
-20,751389;-51,680278;Point;SBTG;AERÓDROMO;TRÊS LAGOAS;TRÊS LAGOAS;MS
-8,154722;-70,782778;Point;SBTK;AERÓDROMO;TARAUACÁ;TARAUACÁ;AC
-29,410000;-49,810278;Point;SBTR;AERÓDROMO;TORRES;TORRES;RS
-4,250556;-69,937778;Point;SBTT;AERÓDROMO;TABATINGA;TABATINGA;AM
-3,776944;-49,719722;Point;SBTU;AERÓDROMO;TUCURUÍ;TUCURUÍ;PA
-0,148056;-66,985833;Point;SBUA;AERÓDROMO;SÃO GABRIEL DA CACHOEIRA;SÃO GABRIEL DA CACHOEIRA;AM
-9,401111;-38,251111;Point;SBUF;AERÓDROMO;PAULO AFONSO;PAULO AFONSO;BA
-29,783333;-57,036944;Point;SBUG;AERÓDROMO;RUBEM BERTA;URUGUAIANA;RS
-18,883611;-48,225278;Point;SBUL;AERÓDROMO;TEN CEL AVIADOR CÉSAR BOMBONATO;UBERLÂNDIA;MG
-19,764722;-47,966111;Point;SBUR;AERÓDROMO;MARIO DE ALMEIDA FRANCO;UBERABA;MG
-21,588889;-45,473333;Point;SBVG;AERÓDROMO;MAJOR BRIGADEIRO TROMPOWSKY;VARGINHA;MG
-12,694167;-60,097222;Point;SBVH;AERÓDROMO;VILHENA;VILHENA;RO
-20,258056;-40,286389;Point;SBVT;AERÓDROMO;EURICO DE AGUIAR SALLES;VITÓRIA;ES
-21,513056;-43,173056;Point;SBZM;AERÓDROMO;REGIONAL DA ZONA DA MATA;GOIANÁ;MG
-22,336944;-47,358333;Point;SDAA;AERÓDROMO;ARARAS;ARARAS;SP
-21,696111;-51,096389;Point;SDAD;AERÓDROMO;EVERALDO MORAES BARRETO;ADAMANTINA;SP
-22,583611;-47,896111;Point;SDAE;AERÓDROMO;SÃO PEDRO;SÃO PEDRO;SP
-22,975278;-44,307222;Point;SDAG;AERÓDROMO;ANGRA DOS REIS;ANGRA DOS REIS;RJ
-22,755278;-47,268056;Point;SDAI;AERÓDROMO;AMERICANA;AMERICANA;SP
-22,859167;-47,108056;Point;SDAM;AERÓDROMO;AERODRÓMO ESTADUAL DE CAMPINAS / AMARAIS;CAMPINAS;SP
-20,877222;-47,585556;Point;SDBA;AERÓDROMO;BATATAIS;BATATAIS;SP
-20,900278;-48,473611;Point;SDBB;AERÓDROMO;BEBEDOURO;BEBEDOURO;SP
-22,936667;-48,467500;Point;SDBK;AERÓDROMO;TANCREDO DE ALMEIDA NEVES;BOTUCATU;SP
-22,068611;-48,705833;Point;SDBY;AERÓDROMO;APARECIDO O. SILVA;BARIRI;SP
-24,032500;-48,358333;Point;SDCA;AERÓDROMO;CAPÃO BONITO;CAPÃO BONITO;SP
-3,469444;-68,958333;Point;SDCG;AERÓDROMO;SENADORA EUNICE MICHILES;SÃO PAULO DE OLIVENÇA;AM
-23,483056;-47,486389;Point;SDCO;AERÓDROMO;SOROCABA;SOROCABA;SP
-20,925833;-51,383889;Point;SDDN;AERÓDROMO;PAULINO RIBEIRO DE ANDRADE;ANDRADINA;SP
-21,460556;-51,606944;Point;SDDR;AERÓDROMO;DRACENA;DRACENA;SP
-21,775556;-52,163056;Point;SDEP;AERÓDROMO;GERALDO MOACIR BORDON;PRESIDENTE EPITÁCIO;SP
-23,104722;-47,724444;Point;SDET;AERÓDROMO;TIETÊ;TIETÊ;SP
-20,276667;-50,213889;Point;SDFD;AERÓDROMO;CORONEL AVIADOR CARLOS ORLEANS GUIMARÃES;FERNANDÓPOLIS;SP
-9,157500;-40,937500;Point;SDFX;AERÓDROMO;CASA NOVA;CASA NOVA;BA
-22,183611;-49,656111;Point;SDGC;AERÓDROMO;GARÇA;GARÇA;SP
-21,263056;-50,653056;Point;SDGR;AERÓDROMO;GUARARAPES;GUARARAPES;SP
-21,747222;-48,855833;Point;SDIG;AERÓDROMO;IBITINGA;IBITINGA;SP
-24,164722;-46,785556;Point;SDIM;AERÓDROMO;ITANHAÉM;ITANHAÉM;SP
-20,375278;-47,768611;Point;SDIV;AERÓDROMO;ITUVERAVA;ITUVERAVA;SP
-21,230000;-48,284722;Point;SDJC;AERÓDROMO;JABOTICABAL;JABOTICABAL;SP
-20,291111;-50,544444;Point;SDJL;AERÓDROMO;JALES;JALES;SP
-20,593333;-47,842222;Point;SDJO;AERÓDROMO;SÃO JOAQUIM DA BARRA;SÃO JOAQUIM DA BARRA;SP
-22,017222;-46,840833;Point;SDJV;AERÓDROMO;MUNICIPAL DE SÃO JOÃO DA BOA VISTA;SÃO JOÃO DA BOA VISTA;SP
-13,777222;-44,464444;Point;SDKE;AERÓDROMO;CORIBE;CORIBE;BA
-9,155278;-40,091667;Point;SDKF;AERÓDROMO;JUAZEIRO;CURAÇÁ;BA
-11,021111;-45,187222;Point;SDKJ;AERÓDROMO;FORMOSA DO RIO PRETO;FORMOSA DO RIO PRETO;BA
-21,487222;-47,033889;Point;SDKK;AERÓDROMO;MOCOCA;MOCOCA;SP
-21,749444;-51,018333;Point;SDLC;AERÓDROMO;LUCÉLIA;LUCÉLIA;SP
-13,583056;-41,790833;Point;SDLE;AERÓDROMO;RIO DE CONTAS;RIO DE CONTAS;BA
-10,972222;-41,068611;Point;SDLG;AERÓDROMO;SALVIANO INÁCIO ROCHA;OUROLÂNDIA;BA
-11,044167;-38,784167;Point;SDLH;AERÓDROMO;CALDAS DO JORRO;TUCANO;BA
-8,738611;-39,125833;Point;SDLI;AERÓDROMO;JEOVÁ GOMES CORRÊA;ABARÉ;BA
-14,481111;-42,264722;Point;SDLK;AERÓDROMO;CACULÉ;CACULÉ;BA
-22,226944;-47,382222;Point;SDLL;AERÓDROMO;LEME;LEME;SP
-22,577222;-48,775278;Point;SDLP;AERÓDROMO;LENÇÓIS PAULISTA;LENÇÓIS PAULISTA;SP
-21,623056;-48,352500;Point;SDLY;AERÓDROMO;ARMANDO NATALI;MATÃO;SP
-22,918056;-42,828889;Point;SDMC;AERÓDROMO;MARICÁ;MARICÁ;RJ
-20,807222;-49,486111;Point;SDMH;AERÓDROMO;MIRASSOL;MIRASSOL;SP
-22,410000;-46,904722;Point;SDMJ;AERÓDROMO;MOJI MIRIM;MOJI MIRIM;SP
-21,261389;-48,529722;Point;SDMO;AERÓDROMO;MONTE ALTO;MONTE ALTO;SP
-21,497778;-49,234444;Point;SDNH;AERÓDROMO;NOVO HORIZONTE;NOVO HORIZONTE;SP
-22,696111;-48,576111;Point;SDNO;AERÓDROMO;NELSON GARÓFALO;SÃO MANUEL;SP
-22,746667;-43,464722;Point;SDNY;AERÓDROMO;AEROCLUBE DE NOVA IGUAÇU;NOVA IGUAÇU;RJ
-22,973611;-49,911389;Point;SDOU;AERÓDROMO;OURINHOS;OURINHOS;SP
-14,744722;-50,570556;Point;SDOV;AERÓDROMO;MOZARLÂNDIA;MOZARLÂNDIA;GO
-6,762222;-51,050000;Point;SDOW;AERÓDROMO;OURILÂNDIA DO NORTE;OURILÂNDIA DO NORTE;PA
-22,943611;-45,431389;Point;SDPD;AERÓDROMO;PINDAMONHANGABA;PINDAMONHANGABA;SP
-21,410278;-50,031944;Point;SDPN;AERÓDROMO;PENÁPOLIS;PENÁPOLIS;SP
-21,893333;-51,884444;Point;SDPV;AERÓDROMO;PRESIDENTE VENCESLAU;PRESIDENTE VENCESLAU;SP
-22,710556;-47,619444;Point;SDPW;AERÓDROMO;PEDRO MORGANTI;PIRACICABA;SP
-22,026389;-47,419444;Point;SDPY;AERÓDROMO;PIRASSUNUNGA;PIRASSUNUNGA;SP
-22,430556;-47,563611;Point;SDRK;AERÓDROMO;RIO CLARO;RIO CLARO;SP
-23,093056;-48,984167;Point;SDRR;AERÓDROMO;AVARÉ-ARANDU;AVARÉ;SP
-22,478611;-44,481667;Point;SDRS;AERÓDROMO;RESENDE;RESENDE;RJ
-21,876389;-47,903333;Point;SDSC;AERÓDROMO;MÁRIO PEREIRA LOPES;SÃO CARLOS;SP
-12,472778;-55,668889;Point;SBSO;AERÓDROMO;REGIONAL DE SORRISO ADOLINO BEDIN;SORRISO;MT
-23,128333;-46,574722;Point;SDTB;AERÓDROMO;ATIBAIA;ATIBAIA;SP
-23,331944;-47,880000;Point;SDTF;AERÓDROMO;TATUÍ;TATUÍ;SP
-21,393056;-51,598889;Point;SDTI;AERÓDROMO;TUPI PAULISTA;TUPI PAULISTA;SP
-23,224444;-44,720278;Point;SDTK;AERÓDROMO;PARATI;PARATI;RJ
-21,890000;-50,505833;Point;SDTP;AERÓDROMO;JOSÉ VICENTE FARIA LIMA;TUPÃ;SP
-23,441389;-45,076111;Point;SDUB;AERÓDROMO;GASTÃO MADEIRA;UBATUBA;SP
-21,219444;-41,875556;Point;SDUN;AERÓDROMO;ITAPERUNA;ITAPERUNA;RJ
-22,426944;-50,606944;Point;SDUQ;AERÓDROMO;PARAGUAÇU PAULISTA;PARAGUAÇU PAULISTA;SP
-22,230278;-49,818611;Point;SDVE;AERÓDROMO;VERA CRUZ;VERA CRUZ;SP
-20,457222;-50,002500;Point;SDVG;AERÓDROMO;DOMINGOS PIGNATARI;VOTUPORANGA;SP
-22,242778;-43,713611;Point;SDVL;AERÓDROMO;CORONEL NEWTON BRAGA;VALENÇA;RJ
-1,916944;-54,722778;Point;SDWQ;AERÓDROMO;ALENQUER;ALENQUER;PA
-16,789722;-47,643333;Point;SDXB;AERÓDROMO;CRISTALINA;CRISTALINA;GO
-14,299167;-47,510000;Point;SDXF;AERÓDROMO;ALTO PARAÍSO DE GOIÁS;ALTO PARAÍSO DE GOIÁS;GO
-18,491389;-53,168333;Point;SDXJ;AERÓDROMO;COSTA RICA;COSTA RICA;MS
-23,941667;-48,882778;Point;SDYW;AERÓDROMO;ITAPEVA;ITAPEVA;SP
-5,933333;-40,297500;Point;SDZG;AERÓDROMO;PEDRO TEIXEIRA CASTELO REGIONAL TAUÁ;TAUÁ;CE
-21,371944;-45,494167;Point;SIAB;AERÓDROMO;LÊDA MELLO DE REZENDE;TRÊS PONTAS;MG
-6,354444;-37,755000;Point;SIBU;AERÓDROMO;CATOLÉ DO ROCHA;CATOLÉ DO ROCHA;PB
-7,562500;-38,497500;Point;SIBW;AERÓDROMO;CONCEIÇÃO;CONCEIÇÃO;PB
-7,878333;-37,136667;Point;SIBY;AERÓDROMO;MONTEIRO;MONTEIRO;PB
-7,308333;-38,113333;Point;SIBZ;AERÓDROMO;ITAPORANGA;ITAPORANGA;PB
-6,704167;-38,502778;Point;SICA;AERÓDROMO;BREJO DAS FREIRAS;SÃO JOÃO DO RIO DO PEIXE;PB
-6,487500;-36,140000;Point;SICB;AERÓDROMO;PEDRO SIMÕES PIMENTA;CUITÉ;PB
-17,325278;-53,196944;Point;SIFH;AERÓDROMO;SANTA RITA DO ARAGUAIA;SANTA RITA DO ARAGUAIA;GO
-13,037222;-55,942222;Point;SILC;AERÓDROMO;AEROPORTO MUNICIPAL BOM FUTURO ;LUCAS DO RIO VERDE;MT
-20,590278;-47,382500;Point;SIMK;AERÓDROMO;TENENTE LUND PRESSOTO;FRANCA;SP
-11,286667;-57,538889;Point;SIZX;AERÓDROMO;JUARA SUL;JUARA;MT
-8,837778;-49,557778;Point;SJAU;AERÓDROMO;ARAGUACEMA;ARAGUACEMA;TO
-3,653889;-45,345000;Point;SJBY;AERÓDROMO;JOÃO SILVA;SANTA INÊS;MA
-5,684444;-48,115556;Point;SJGU;AERÓDROMO;ARAGUATINS;ARAGUATINS;TO
-28,675278;-49,060278;Point;SBJA;AERÓDROMO;REGIONAL SUL;JAGUARUNA;SC
-7,125833;-55,400833;Point;SJNP;AERÓDROMO;NOVO PROGRESSO;NOVO PROGRESSO;PA
-9,884722;-63,048889;Point;SJOG;AERÓDROMO;ARIQUEMES;ARIQUEMES;RO
-2,186667;-56,090278;Point;SJOH;AERÓDROMO;JURUTI;JURUTI;PA
-18,446111;-50,409167;Point;SJQN;AERÓDROMO;QUIRINÓPOLIS;QUIRINÓPOLIS;GO
-32,081667;-52,163333;Point;SJRG;AERÓDROMO;REGIONAL DE RIO GRANDE;RIO GRANDE;RS
-2,072778;-56,488889;Point;SJTS;AERÓDROMO;TERRA SANTA;TERRA SANTA;PA
-4,302778;-47,581667;Point;SJTZ;AERÓDROMO;DOM ELISEU;DOM ELISEU;PA
-15,899167;-52,245278;Point;SJVO;AERÓDROMO;ARAGARÇAS;ARAGARÇAS;GO
-7,594444;-40,522222;Point;SNAB;AERÓDROMO;ARARIPINA;ARARIPINA;PE
-8,417222;-37,083611;Point;SNAE;AERÓDROMO;ARCOVERDE;ARCOVERDE;PE
-18,668056;-48,190278;Point;SNAG;AERÓDROMO;ARAGUARI;ARAGUARI;MG
-10,581111;-38,088611;Point;SNAH;AERÓDROMO;ADUSTINA;ADUSTINA;BA
-9,083611;-45,950556;Point;SNAI;AERÓDROMO;ALTO PARNAÍBA;ALTO PARNAÍBA;MA
-9,776389;-36,630556;Point;SNAL;AERÓDROMO;ARAPIRACA;ARAPIRACA;AL
-20,911389;-44,894444;Point;SNAM;AERÓDROMO;SANTO ANTÔNIO DO AMPARO;SANTO ANTÔNIO DO AMPARO;MG
-15,733056;-43,323889;Point;SNAP;AERÓDROMO;JANAÚBA;JANAÚBA;MG
-16,183889;-40,667222;Point;SNAR;AERÓDROMO;CIRILO QUEIRÓZ;ALMENARA;MG
-18,225000;-45,190556;Point;SNAS;AERÓDROMO;TRÊS MARIAS;TRÊS MARIAS;MG
-4,568611;-37,804722;Point;SNAT;AERÓDROMO;ARACATI;ARACATI;CE
-22,640000;-50,453056;Point;SNAX;AERÓDROMO;MARCELO PIRES HALZHAUSEN;ASSIS;SP
-12,994444;-39,640556;Point;SNAZ;AERÓDROMO;AMARGOSA;AMARGOSA;BA
-20,585556;-48,595833;Point;SNBA;AERÓDROMO;CHAFEI AMSEI (SBBT*);BARRETOS;SP
-5,502500;-45,215833;Point;SNBC;AERÓDROMO;BARRA DO CORDA;BARRA DO CORDA;MA
-19,498889;-41,041944;Point;SNBG;AERÓDROMO;BAIXO GUANDU - AIMORÉS;BAIXO GUANDU;ES
-4,233056;-44,821944;Point;SNBI;AERÓDROMO;BACABAL;BACABAL;MA
-8,345000;-36,441111;Point;SNBJ;AERÓDROMO;BELO JARDIM;BELO JARDIM;PE
-15,871389;-38,872500;Point;SNBL;AERÓDROMO;BELMONTE;BELMONTE;BA
-21,128889;-42,366944;Point;SNBM;AERÓDROMO;CRISTIANO FERREIRA VARELLA;MURIAÉ;MG
-12,789167;-42,727222;Point;SNBO;AERÓDROMO;BOQUIRA;BOQUIRA;BA
-12,079167;-45,009444;Point;SNBR;AERÓDROMO;BARREIRAS;BARREIRAS;BA
-7,525278;-46,053333;Point;SNBS;AERÓDROMO;BALSAS;BALSAS;MA
-7,216944;-44,550556;Point;SNBT;AERÓDROMO;BENEDITO LEITE;BENEDITO LEITE;MA
-2,800278;-49,667222;Point;SNBW;AERÓDROMO;BAIÃO;BAIÃO;PA
-11,081111;-43,147500;Point;SNBX;AERÓDROMO;BARRA;BARRA;BA
-13,490556;-42,229167;Point;SNBZ;AERÓDROMO;PARAMIRIM;PARAMIRIM;BA
-20,892500;-45,335556;Point;SNCA;AERÓDROMO;CAMPO BELO;CAMPO BELO;MG
-21,106111;-45,804722;Point;SNCE;AERÓDROMO;CAMPO DO MEIO;CAMPO DO MEIO;MG
-1,250278;-46,017222;Point;SNCP;AERÓDROMO;CARUTAPERA;CARUTAPERA;MA
-7,049444;-40,364167;Point;SNCS;AERÓDROMO;CAMPOS SALES;CAMPOS SALES;CE
-19,725278;-42,111111;Point;SNCT;AERÓDROMO;CARATINGA;UBAPORANGA;MG
-1,821111;-44,866944;Point;SNCU;AERÓDROMO;CURURUPU;CURURUPU;MA
-19,538056;-49,495000;Point;SNCV;AERÓDROMO;CAMPINA VERDE;CAMPINA VERDE;MG
-2,371667;-44,390833;Point;SNCW;AERÓDROMO;CENTRO DE LANÇAMENTO DE ALCÂNTARA;ALCÂNTARA;MA
-19,487500;-40,579444;Point;SNCX;AERÓDROMO;COLATINA;COLATINA;ES
-20,403056;-42,916667;Point;SNCZ;AERÓDROMO;PONTE NOVA;PONTE NOVA;MG
-4,085556;-54,910833;Point;SNDB;AERÓDROMO;RURÓPOLIS;RURÓPOLIS;PA
-8,031111;-49,979722;Point;SNDC;AERÓDROMO;REDENÇÃO;REDENÇÃO;PA
-12,976389;-44,038889;Point;SNDJ;AERÓDROMO;SANTANA DOS BREJOS;SANTANA DOS BREJOS;BA
-21,471944;-42,733056;Point;SNDN;AERÓDROMO;LEOPOLDINA;LEOPOLDINA;MG
-18,233333;-43,651111;Point;SNDT;AERÓDROMO;DIAMANTINA;DIAMANTINA;MG
-20,181944;-44,870000;Point;SNDV;AERÓDROMO;BRIGADEIRO ANTÔNIO CABRAL;DIVINÓPOLIS;MG
-15,519444;-40,872500;Point;SNDW;AERÓDROMO;DIVISA;ENCRUZILHADA;BA
-3,019722;-47,316389;Point;SNEB;AERÓDROMO;AERODROMO DE PARAGOMINAS;PARAGOMINAS;PA
-15,680556;-38,949167;Point;SNED;AERÓDROMO;SÓCRATES REZENDE;CANAVIEIRAS;BA
-28,431944;-51,022778;Point;SNEE;AERÓDROMO;VACARIA NOVO;VACARIA;RS
-2,666944;-54,900556;Point;SNEL;AERÓDROMO;BELTERRA;BELTERRA;PA
-11,750556;-37,950278;Point;SNES;AERÓDROMO;ESPLANADA;ESPLANADA;BA
-10,527500;-39,032500;Point;SNEU;AERÓDROMO;EUCLIDES DA CUNHA;EUCLIDES DA CUNHA;BA
-21,431667;-45,933056;Point;SNFE;AERÓDROMO;COMANDANTE PASCHOAL PATROCÍNIO FILHO;ALFENAS;MG
-20,395278;-45,486667;Point;SNFO;AERÓDROMO;FORMIGA;FORMIGA;MG
-8,766944;-38,950278;Point;SNFR;AERÓDROMO;BELÉM DE SÃO FRANCISCO;BELÉM DE SÃO FRANCISCO;PE
-20,004722;-48,958889;Point;SNFU;AERÓDROMO;FRUTAL;FRUTAL;MG
-6,640278;-51,990000;Point;SNFX;AERÓDROMO;SÃO FÉLIX DO XINGU;SÃO FÉLIX DO XINGU;PA
-20,650556;-40,492222;Point;SNGA;AERÓDROMO;GUARAPARI;GUARAPARI;ES
-9,833611;-45,367222;Point;SNGB;AERÓDROMO;GILBUÉS;GILBUÉS;PI
-6,782222;-43,582222;Point;SNGD;AERÓDROMO;GUADALUPE;GUADALUPE;PI
-9,059444;-44,369167;Point;SNGG;AERÓDROMO;GURGUÉIA;BOM JESUS;PI
-18,707222;-42,838889;Point;SNGH;AERÓDROMO;GUANHÃES;GUANHÃES;MG
-14,208056;-42,746111;Point;SNGI;AERÓDROMO;GUANAMBI;GUANAMBI;BA
-8,834444;-36,471389;Point;SNGN;AERÓDROMO;GARANHUNS;GARANHUNS;PE
-7,783611;-51,133889;Point;SNGR;AERÓDROMO;GOROTIRE;CUMARU DO NORTE;PA
-11,441667;-42,518889;Point;SNGT;AERÓDROMO;GENTIO DO OURO;GENTIO DO OURO;BA
-1,416944;-51,633889;Point;SNGU;AERÓDROMO;GURUPÁ;GURUPÁ;PA
-21,326667;-46,730278;Point;SNGX;AERÓDROMO;GUAXUPÉ;GUAXUPÉ;MG
-8,050278;-38,308611;Point;SNHS;AERÓDROMO;SANTA MAGALHÃES;SERRA TALHADA;PE
-12,500556;-40,267222;Point;SNIB;AERÓDROMO;ITABERABA;ITABERABA;BA
-11,340000;-41,846944;Point;SNIC;AERÓDROMO;IRECÊ;IRECÊ;BA
-14,012222;-42,493889;Point;SNIE;AERÓDROMO;CAETITÉ;CAETITÉ;BA
-6,347778;-39,298611;Point;SNIG;AERÓDROMO;IGUATU;IGUATU;CE
-1,800278;-53,483889;Point;SNIN;AERÓDROMO;PRAINHA;PRAINHA;PA
-11,125278;-38,486944;Point;SNIO;AERÓDROMO;CIPÓ;CIPÓ;BA
-15,244444;-40,277222;Point;SNIP;AERÓDROMO;ITAPETINGA;ITAPETINGA;BA
-12,169722;-43,221667;Point;SNIT;AERÓDROMO;IBOTIRAMA;IBOTIRAMA;BA
-14,173333;-39,684167;Point;SNIU;AERÓDROMO;IPIAÚ;IPIAÚ;BA
-8,500278;-37,666944;Point;SNIY;AERÓDROMO;IBIMIRIM;IBIMIRIM;PE
-5,638611;-35,956667;Point;SNJA;AERÓDROMO;JARDIM DE ANGICOS;JARDIM DE ANGICOS;RN
-11,163056;-40,553333;Point;SNJB;AERÓDROMO;JACOBINA;JACOBINA;BA
-12,200556;-38,906389;Point;SBFE;AERÓDROMO;JOÃO DURVAL CARNEIRO;FEIRA DE SANTANA;BA
-11,452778;-40,042222;Point;SNJH;AERÓDROMO;SÃO JOSÉ DO JACUÍPE;SÃO JOSÉ DO JACUÍPE;BA
-13,877778;-40,071389;Point;SNJK;AERÓDROMO;JEQUIÉ;JEQUIÉ;BA
-20,259722;-42,183889;Point;SNJM;AERÓDROMO;AEROPORTO ELIAS BREDER;MANHUAÇU;MG
